DATAFLOW,LAST UPDATE,freq,sex,age,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),France,2023,11.1,d,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),France,2024,12.3,d,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Croatia,2010,29.7,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Croatia,2011,43.5,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Croatia,2012,39.0,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Croatia,2013,55.1,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Croatia,2014,30.9,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Croatia,2015,28.3,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Croatia,2016,27.8,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Croatia,2017,33.7,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Croatia,2018,27.3,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Croatia,2019,18.8,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Croatia,2020,26.0,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Croatia,2021,22.5,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Croatia,2022,21.8,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Croatia,2023,15.4,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Croatia,2024,19.0,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Hungary,2010,22.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Hungary,2011,19.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Hungary,2012,19.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Hungary,2013,18.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Hungary,2014,16.8,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Hungary,2015,11.3,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Hungary,2016,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Hungary,2017,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Hungary,2018,,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Hungary,2019,9.5,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Hungary,2020,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Hungary,2021,11.6,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Hungary,2022,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Hungary,2023,8.9,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Hungary,2024,9.3,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Ireland,2010,17.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Ireland,2011,17.2,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Ireland,2012,17.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Ireland,2013,15.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Ireland,2014,14.4,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Ireland,2015,11.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Ireland,2016,10.2,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Ireland,2017,8.9,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Ireland,2018,7.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Ireland,2019,7.6,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Ireland,2020,12.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Ireland,2021,11.6,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Ireland,2022,8.6,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Ireland,2023,9.3,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Ireland,2024,8.8,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Iceland,2010,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Iceland,2011,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Iceland,2012,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Iceland,2013,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Iceland,2014,,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Iceland,2015,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Iceland,2016,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Iceland,2017,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Iceland,2018,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Iceland,2019,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Iceland,2020,,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Iceland,2021,,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Iceland,2022,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Iceland,2023,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Iceland,2024,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Italy,2010,23.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Italy,2011,26.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Italy,2012,32.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Italy,2013,31.2,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Italy,2014,34.1,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Italy,2015,34.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Italy,2016,28.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Italy,2017,27.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Italy,2018,25.4,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Italy,2019,20.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Italy,2020,26.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Italy,2021,23.3,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Italy,2022,17.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Italy,2023,19.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Italy,2024,14.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Lithuania,2010,26.5,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Lithuania,2011,21.2,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Lithuania,2012,22.9,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Lithuania,2013,19.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Lithuania,2014,14.0,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Lithuania,2015,13.7,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Lithuania,2016,8.0,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Lithuania,2017,8.8,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Lithuania,2018,10.9,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Lithuania,2019,6.6,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Lithuania,2020,7.9,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Lithuania,2021,8.6,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Lithuania,2022,9.6,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Lithuania,2023,7.8,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Lithuania,2024,12.4,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2010,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2011,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2012,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2013,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2014,,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2015,,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2016,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2017,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2018,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2019,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2020,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2021,11.5,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2022,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2023,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2024,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Latvia,2010,20.9,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Latvia,2011,14.3,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Latvia,2012,13.7,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Latvia,2013,18.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Latvia,2014,15.1,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Latvia,2015,14.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Latvia,2016,16.2,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Latvia,2017,17.9,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Latvia,2018,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Latvia,2019,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Latvia,2020,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Latvia,2021,,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Latvia,2022,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Latvia,2023,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Latvia,2024,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Montenegro,2011,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Montenegro,2012,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Montenegro,2013,29.6,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Montenegro,2014,,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Montenegro,2015,27.9,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Montenegro,2016,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Montenegro,2017,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Montenegro,2018,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Montenegro,2019,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Montenegro,2020,41.0,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2010,53.2,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2011,67.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2012,61.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2013,61.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2014,65.5,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2015,54.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2016,52.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2017,50.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2018,47.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2019,40.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2020,37.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Malta,2010,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Malta,2011,,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Malta,2012,8.0,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Malta,2013,8.7,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Malta,2014,,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Malta,2015,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Malta,2016,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Malta,2017,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Malta,2018,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Malta,2019,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Malta,2020,9.9,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Tertiary education (levels 5-8),Malta,2021,,bu,
